"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad",Descripción,"¿Dónde están las personas en necesidad?.lat","¿Dónde están las personas en necesidad?.lon","Dirección o referencias","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título de la iniciativa","Descripción detallada","Ubicación aproximada (si aplica).lat","Ubicación aproximada (si aplica).lon","Dirección o referencias","¿Es un ofrecimiento individual o de grupo?","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título del producto o servicio","Descripción del producto o servicio","Clasificación del Producto o Servicio","Nombre de Fantasía/Marca","Razón Social de la Iniciativa","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Institución,"Título de la Iniciativa",Imagen,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Teléfono de contacto",Email,Link,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Titulo de la necesidad",Descripción,"Teléfono de contacto","Correo electrónico de contacto","Ubicación aproximada.lat","Ubicación aproximada.lon",Dirección,"Categorías relacionadas:","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Título,Descripción,"Organización y/o persona que reporta","Teléfono de contacto","Email de Contacto","Página web y/o link a las redes sociales",Dirección,Ubicación.lat,Ubicación.lon,Imagen,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Categorías relacionadas","¿La necesidad es de quién reporta o de un tercero?","¿Es una necesidad colectiva o individual?","Nombre y apellidos (de quien reporta)","Contacto (de quien reporta)",Foto,Video,"Estado del pedido. ¿Se ha ya resuelto?",Fuente,"Link a la fuente","¿Existe algún otro punto en el mapa que se relacione a este?","Acuerdo de consentimiento","Categorías relacionadas",Sector,"Foto / Volante","Video (opcional)","(Oferente) Nombre de la organización o persona referente","(Oferente) Email","(Oferente) Teléfono","(Oferente) Web, Twitter, Grupo Whatsapp, Telegram, y otras redes","(Oferente) Información adicional de la organización o áreas en las que requiere apoyo",Fuente,"Link a la fuente","Conexiones o colaboraciones","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona de contacto","Telefono de contacto","Correo electrónico","Web y Redes Sociales","Flyer o Imagen (opcional)","Ubicación aproximada.lat","Ubicación aproximada.lon","Dirección o referencias","Categorías relacionadas","Medidas de protección contra el Covid19","¿A qué otros puntos del mapa podríamos conectar este producto o servicio?",Fuente,"Link a la fuente","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona a cargo","Acuerdo de Consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","¿Está la necesidad resuelta?","Nombre de la persona o institución que reporta","Link o información adicional","Acuerdo de Consentimiento",Video,"Categorías relacionadas","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados"
2330,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:37","2020-08-03 18:30:20","2020-07-28 00:06:37",,,,,,,,,,,,,,"RED - TECHO -  MARIA AUXILIADORA","Puntos de higiene:1 - Alcance: 132 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.242472,-57.456911,"LUQUE Marin Ka´aguy MARIA AUXILIADORA","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 2: Hambre cero,ODS 1: Fin de la pobreza,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 17: Alianzas para lograr los objetivos,ODS 11: Ciudades y comunidades sostenibles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:36","2020-08-03 18:31:27","2020-07-28 00:06:36",,,,,,,,,,,,,,"RED - TECHO -  Asentamiento Cable guy","Puntos de higiene:2 - Alcance: 2000 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.298583,-57.478137,"LUQUE makai Asentamiento Cable guy","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:35","2020-08-03 18:30:52","2020-07-28 00:06:35",,,,,,,,,,,,,,"RED - TECHO -  12DE Octubre","Puntos de higiene:2 - Alcance: 480 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.224722,-57.451411,"LUQUE Itapuami 12DE Octubre","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 3: Salud y bienestar,ODS 2: Hambre cero,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:35","2020-08-03 18:37:53","2020-07-28 00:06:35",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR 2 de Noviembre","Puntos de higiene:3 - Alcance: 776 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.22181,-57.465376,"LUQUE Itapuami 2 de Noviembre","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:34","2020-08-03 18:38:27","2020-07-28 00:06:34",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR DIVINO NIÑO JESUS","Puntos de higiene:3 - Alcance: 424 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.224028,-57.467994,"LUQUE Itapuami DIVINO NIÑO JESUS","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 17: Alianzas para lograr los objetivos,ODS 11: Ciudades y comunidades sostenibles,ODS 10: Redución de las desigualdades,ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:34","2020-08-03 18:40:02","2020-07-28 00:06:34",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR LA PIEDAD","Puntos de higiene:3 - Alcance: 456 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.233139,-57.462835,"LUQUE Itapuami LA PIEDAD","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:33","2020-08-03 18:40:37","2020-07-28 00:06:33",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR NUEVO HORIZONTE","Puntos de higiene:1 - Alcance: 120 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.224852,-57.46971,"LUQUE Itapuami NUEVO HORIZONTE","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:33","2020-08-03 18:41:49","2020-07-28 00:06:33",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR SAN MARTIN","Puntos de higiene:1 - Alcance: 228 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.208556,-57.449359,"LUQUE Itapuami SAN MARTIN","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:32","2020-08-03 18:42:58","2020-07-28 00:06:32",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR San Jorge","Puntos de higiene:2 - Alcance: 352 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.313928,-57.480529,"LUQUE Isla Bogado San Jorge","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:32","2020-08-03 18:43:22","2020-07-28 00:06:32",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Asentamiento Renacer","Puntos de higiene:1 - Alcance: 148 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.311517,-57.495738,"Luque isla bogado tercera compañía Asentamiento Renacer","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:32","2020-08-03 18:44:02","2020-07-28 00:06:32",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR SANTA CATALINA","Puntos de higiene:1 - Alcance: 104 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.221825,-57.469172,"LUQUE Itapuami SANTA CATALINA","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:31","2020-08-03 18:44:33","2020-07-28 00:06:31",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Territorio Social Por una Sonrisa","Puntos de higiene:2 - Alcance: 340 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.288434,-57.495251,"Luque Isla Bogado Territorio Social Por una Sonrisa","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:31","2020-08-03 18:45:10","2020-07-28 00:06:31",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR 24 de Octubre","Puntos de higiene:4 - Alcance: 840 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.310968,-57.561963,"LUQUE Isla Bogado 24 de Octubre","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,"Reporte ciudadano",,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",2020-08-03,2020-08-03,"ODS 1: Fin de la pobreza,ODS 2: Hambre cero,ODS 3: Salud y bienestar,ODS 10: Redución de las desigualdades,ODS 11: Ciudades y comunidades sostenibles,ODS 17: Alianzas para lograr los objetivos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:30","2020-07-28 00:10:08","2020-07-28 00:06:30",,,,,,,,,,,,,,"RED - TECHO -  9 de mayo","Puntos de higiene:1 - Alcance: 180 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.302278,-57.459133,"Luque Costa Sosa 9 de mayo","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:30","2020-07-28 00:10:09","2020-07-28 00:06:30",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR PORVENIR SANTA CATALINA - IB","Puntos de higiene:1 - Alcance: 116 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.311476,-57.496173,"LUQUE Isla Bogado PORVENIR SANTA CATALINA IB","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:29","2020-07-28 00:10:09","2020-07-28 00:06:29",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Guillermina dure","Puntos de higiene:3 - Alcance: 760 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.309767,-57.471306,"Luque Cañada San Rafael Guillermina dure","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:29","2020-07-28 00:10:09","2020-07-28 00:06:29",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Juana Maria de Lara","Puntos de higiene:1 - Alcance: 88 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.289306,-57.451022,"LUQUE Costa Sosa Juana Maria de Lara","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:28","2020-07-28 00:10:09","2020-07-28 00:06:28",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Oga Rekavo","Puntos de higiene:1 - Alcance: 160 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.264142,-57.45143,"LUQUE Cañada Garay Oga Rekavo","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:28","2020-07-28 00:10:09","2020-07-28 00:06:28",,,,,,,,,,,,,,"RED - TECHO -  AZUL Y ORO","Puntos de higiene:1 - Alcance: 212 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.274861,-57.431806,"LUQUE Cañada Garay AZUL Y ORO","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:28","2020-07-28 00:10:09","2020-07-28 00:06:28",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR ALIANZA UNIDA","Puntos de higiene:3 - Alcance: 588 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.304889,-57.473722,"LUQUE Cañada San Rafael ALIANZA UNIDA","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:27","2020-07-28 00:10:09","2020-07-28 00:06:27",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Saladito","Puntos de higiene:3 - Alcance: 760 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.156788,-57.454074,"LIMPIO Salado Saladito","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:27","2020-07-28 00:10:09","2020-07-28 00:06:27",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR CARMEN SOLER","Puntos de higiene:4 - Alcance: 936 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.167398,-57.452697,"LIMPIO Salado CARMEN SOLER","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:26","2020-07-28 00:10:09","2020-07-28 00:06:26",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Divino Niño Jesus 2","Puntos de higiene:3 - Alcance: 548 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.124778,-57.467694,"LIMPIO Rincon del Peñon 15 de Agosto Divino Niño Jesus 2","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:26","2020-07-28 00:10:09","2020-07-28 00:06:26",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR EL PEÑON","Puntos de higiene:2 - Alcance: 332 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.156788,-57.454074,"LIMPIO Salado EL PEÑON","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:25","2020-07-28 00:10:09","2020-07-28 00:06:25",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR El triunfo","Puntos de higiene:3 - Alcance: 616 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.134111,-57.473667,"LIMPIO Rincon del peñon El triunfo","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:25","2020-07-28 00:10:09","2020-07-28 00:06:25",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR MILAGROS I","Puntos de higiene:1 - Alcance: 68 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.127062,-57.460318,"LIMPIO Rincon del Peñon 15 de Agosto MILAGROS I","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-28 00:06:24","2020-07-28 00:10:09","2020-07-28 00:06:24",,,,,,,,,,,,,,"RED - TECHO - OLLA POPULAR Virgen de Schoenstatt","Puntos de higiene:2 - Alcance: 340 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.178421,-57.460288,"LIMPIO Montaña Alta Virgen de Schoenstatt","Somos una organizacion o colectivo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salud / Higiene","Sociedad Civil",,,,,981256677,,,,,,"Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
